window_start,window_end,event_count,unique_messages,distinct_hosts,distinct_processes,avg_msg_length,failed_auth_count,invalid_user_count,entropy_tokens,isolation_forest_label,isolation_forest_score,one_class_svm_label,one_class_svm_score,dbscan_label,dbscan_score,ensemble_anomaly
2025-07-01 22:12:01,2025-07-01 22:13:01,1,1,1,1,133.0,0,0,3.3219280948873626,1,0.21108747795731775,1,0.21673683520937104,1,0,0
2025-07-01 22:13:01,2025-07-01 22:14:01,1,1,1,1,92.0,0,0,3.807354922057604,1,0.23288882598223848,1,0.904513826806852,1,0,0
2025-07-01 22:19:01,2025-07-01 22:20:01,1,1,1,1,133.0,0,0,3.3219280948873626,1,0.21108747795731775,1,0.21673683520937104,1,0,0
2025-07-01 22:20:01,2025-07-01 22:21:01,3,3,1,3,89.66666666666667,0,0,4.459431618637297,1,0.15734890287070918,1,1.1193733783982047,-1,-1,1
2025-07-01 22:22:01,2025-07-01 22:23:01,1,1,1,1,140.0,0,0,4.3685225277282065,1,0.21333048555557282,1,0.133341520037483,-1,-1,1
2025-07-01 22:25:01,2025-07-01 22:26:01,1,1,1,1,92.0,0,0,2.8073904508767225,1,0.22168952463797081,1,0.9054754135078582,1,0,0
2025-07-01 22:30:01,2025-07-01 22:31:01,1,1,1,1,24.0,0,0,1.584962500721156,1,0.18055121444361205,1,0.11400472487472157,1,0,0
2025-07-01 23:32:01,2025-07-01 23:33:01,3,3,1,1,51.333333333333336,0,0,4.459431618637297,1,0.21163213067929182,1,1.2358594304701889,-1,-1,1
2025-07-01 23:46:01,2025-07-01 23:47:01,3,3,1,1,66.33333333333333,0,0,4.546593564294938,1,0.21240371096211813,1,1.3459138345250636,-1,-1,1
2025-07-02 01:41:01,2025-07-02 01:42:01,16,2,1,1,34.5,0,0,3.0850551027564768,1,0.16827200080831922,1,1.3097745984198284,-1,-1,1
2025-07-02 02:18:01,2025-07-02 02:19:01,2,2,1,2,68.5,0,0,4.789015477886192,1,0.1993459754776391,1,1.247671029829153,-1,-1,1
2025-07-02 02:19:01,2025-07-02 02:20:01,1,1,1,1,126.0,0,0,3.9698157824268097,1,0.22682715610210985,1,0.3152307137343655,1,0,0
2025-07-02 02:32:01,2025-07-02 02:33:01,4,4,1,1,84.25,0,0,5.195295934496217,1,0.18656298421376927,1,1.2890330094161762,-1,-1,1
2025-07-02 04:04:01,2025-07-02 04:05:01,2,2,1,1,34.5,0,0,3.0850551027564768,1,0.22628281529772193,1,0.6929453430427621,1,0,0
2025-07-02 04:09:01,2025-07-02 04:10:01,2,2,1,1,33.5,0,0,3.0850551027564768,1,0.225963201543054,1,0.6524773705278655,1,0,0
2025-07-02 04:15:01,2025-07-02 04:16:01,20,2,1,1,53.0,0,0,3.9698157824268097,1,0.16862102437236348,1,1.9955033026880145,-1,-1,1
2025-07-02 10:11:01,2025-07-02 10:12:01,1,1,1,1,91.0,0,0,3.169925001442312,1,0.22890098350303523,1,0.9217291018046829,-1,-1,1
2025-07-02 10:20:01,2025-07-02 10:21:01,1,1,1,1,35.0,0,0,2.321928094887362,1,0.2103929612810217,1,0.6296770180559328,1,0,0
2025-07-02 10:27:01,2025-07-02 10:28:01,1,1,1,1,92.0,0,0,2.8073904508767225,1,0.22168952463797081,1,0.9054754135078582,1,0,0
2025-07-02 10:40:01,2025-07-02 10:41:01,1,1,1,1,891.0,0,0,5.634535326254612,1,0.015507811900653201,-1,-17.561895234281128,-1,-1,1
2025-07-02 11:38:01,2025-07-02 11:39:01,1,1,1,1,131.0,0,0,4.058813890331201,1,0.22420089039393348,1,0.2432045852403668,-1,-1,1
2025-07-02 11:39:01,2025-07-02 11:40:01,1,1,1,1,132.0,0,0,3.7004397181410926,1,0.21930413966415152,1,0.23002306363287062,-1,-1,1
2025-07-02 11:42:01,2025-07-02 11:43:01,3,3,2,1,63.333333333333336,0,0,4.521640636343319,1,0.07873932154099517,1,1.342091986047322,-1,-1,1
2025-07-02 11:43:01,2025-07-02 11:44:01,1,1,1,1,38.0,0,0,2.8073549220576037,1,0.22683940772808564,1,0.7374416954580525,-1,-1,1
2025-07-02 12:15:01,2025-07-02 12:16:01,4,4,2,4,55.25,0,0,4.735926350629033,1,0.0386729833975733,1,1.356956304473929,-1,-1,1
2025-07-02 12:29:01,2025-07-02 12:30:01,1,1,1,1,67.0,0,0,3.4594316186372973,1,0.23437713618787276,1,1.1628780757460788,-1,-1,1
2025-07-02 12:43:01,2025-07-02 12:44:01,1,1,1,1,45.0,0,0,3.0,1,0.23442133743126625,1,0.9387005099415866,1,0,0
2025-07-02 12:56:01,2025-07-02 12:57:01,1,1,1,1,55.0,0,0,2.0,1,0.19767366400912206,1,1.111427086299635,-1,-1,1
2025-07-02 13:00:01,2025-07-02 13:01:01,1,1,1,1,52.0,0,0,3.0,1,0.23297366431847782,1,1.0728409191482662,1,0,0
2025-07-02 13:01:01,2025-07-02 13:02:01,2,2,2,1,76.0,0,0,3.906890595608519,1,0.06919155681085748,1,1.20817893103548,-1,-1,1
2025-07-02 13:02:01,2025-07-02 13:03:01,1,1,1,1,126.0,0,0,3.9698157824268097,1,0.22682715610210985,1,0.3152307137343655,1,0,0
2025-07-02 13:03:01,2025-07-02 13:04:01,3,3,2,2,48.0,0,0,4.0,1,0.07157181296731524,1,1.1740386396097762,-1,-1,1
2025-07-02 13:05:01,2025-07-02 13:06:01,2,2,2,2,24.0,0,0,3.169925001442312,1,0.05066477654389523,1,0.1870604443181456,-1,-1,1
2025-07-02 13:06:01,2025-07-02 13:07:01,1,1,1,1,54.0,0,0,3.095795255000934,1,0.23257332776325873,1,1.0994313034628433,1,0,0
2025-07-02 13:10:01,2025-07-02 13:11:01,1,1,1,1,53.0,0,0,2.0,1,0.20087172902677664,1,1.0871755808544918,1,0,0
2025-07-02 13:12:01,2025-07-02 13:13:01,3,3,2,2,133.66666666666666,0,0,5.306170651709187,1,0.09075206186303336,1,0.3461907310650112,-1,-1,1
2025-07-02 13:13:01,2025-07-02 13:14:01,1,1,1,1,106.0,0,0,3.4677201004744993,1,0.229463982929131,1,0.6580906118185865,-1,-1,1
2025-07-02 13:44:01,2025-07-02 13:45:01,2,2,1,1,60.5,0,0,3.584962500721156,1,0.22794175127419697,1,1.247148841307336,-1,-1,1
2025-07-02 13:45:01,2025-07-02 13:46:01,1,1,1,1,60.0,0,0,2.8073549220576037,1,0.22902150939839033,1,1.1518720227625607,1,0,0
2025-07-02 13:56:01,2025-07-02 13:57:01,1,1,1,1,70.0,0,0,2.8073549220576037,1,0.22711737971147433,1,1.1550414968749578,1,0,0
2025-07-02 14:07:01,2025-07-02 14:08:01,1,1,1,1,45.0,0,0,3.0,1,0.23442133743126625,1,0.9387005099415866,1,0,0
2025-07-02 14:33:01,2025-07-02 14:34:01,1,1,1,1,47.0,0,0,3.0,1,0.23442133743126625,1,0.983663902559524,1,0,0
2025-07-02 14:41:01,2025-07-02 14:42:01,1,1,1,1,120.0,0,0,2.584962500721156,1,0.19417074466426892,1,0.409818303443938,1,0,0
2025-07-02 14:44:01,2025-07-02 14:45:01,1,1,1,1,92.0,0,0,3.807354922057604,1,0.23288882598223848,1,0.904513826806852,1,0,0
2025-07-02 14:52:01,2025-07-02 14:53:01,1,1,1,1,45.0,0,0,3.0,1,0.23442133743126625,1,0.9387005099415866,1,0,0
2025-07-02 15:06:01,2025-07-02 15:07:01,1,1,1,1,21.0,0,0,1.584962500721156,1,0.17578509638212703,-1,-0.059533267072563234,1,0,1
2025-07-02 15:33:01,2025-07-02 15:34:01,1,1,1,1,53.0,0,0,2.0,1,0.20087172902677664,1,1.0871755808544918,1,0,0
2025-07-02 15:34:01,2025-07-02 15:35:01,1,1,1,1,192.0,0,0,4.168295834054489,1,0.19828177987842965,1,0.005736505382092361,1,0,0
2025-07-02 15:46:01,2025-07-02 15:47:01,3,3,1,2,279.3333333333333,0,0,5.809455354246667,1,0.09704295208953317,-1,-0.7093264417771401,-1,-1,1
2025-07-02 16:38:01,2025-07-02 16:39:01,1,1,1,1,47.0,0,0,3.0,1,0.23442133743126625,1,0.983663902559524,1,0,0
2025-07-02 16:51:01,2025-07-02 16:52:01,1,1,1,1,35.0,0,0,2.321928094887362,1,0.2103929612810217,1,0.6296770180559328,1,0,0
2025-07-02 17:01:01,2025-07-02 17:02:01,1,1,1,1,189.0,0,0,3.970175521464345,1,0.19813609394528237,-1,-0.0034709626359692436,-1,-1,1
2025-07-02 17:07:01,2025-07-02 17:08:01,1,1,1,1,45.0,0,0,3.0,1,0.23442133743126625,1,0.9387005099415866,1,0,0
2025-07-02 17:11:01,2025-07-02 17:12:01,1,1,1,1,120.0,0,0,2.584962500721156,1,0.19417074466426892,1,0.409818303443938,1,0,0
2025-07-02 17:13:01,2025-07-02 17:14:01,1,1,1,1,143.0,0,0,4.297079327540665,1,0.21446337626482165,1,0.10320752278489564,-1,-1,1
2025-07-02 17:19:01,2025-07-02 17:20:01,1,1,1,1,224.0,0,0,4.664497779200461,1,0.181870241284818,1,0.08464932560404037,-1,-1,1
2025-07-02 17:34:01,2025-07-02 17:35:01,1,1,1,1,39.0,0,0,1.584962500721156,1,0.18509368882843963,1,0.7705710906173131,1,0,0
2025-07-02 17:36:01,2025-07-02 17:37:01,1,1,1,1,39.0,0,0,1.584962500721156,1,0.18509368882843963,1,0.7705710906173131,1,0,0
2025-07-02 17:44:01,2025-07-02 17:45:01,1,1,1,1,39.0,0,0,1.584962500721156,1,0.18509368882843963,1,0.7705710906173131,1,0,0
2025-07-02 17:56:01,2025-07-02 17:57:01,2,2,1,2,65.5,0,0,3.546593564294939,1,0.20013560681603387,1,1.2579343560853964,-1,-1,1
2025-07-02 18:08:01,2025-07-02 18:09:01,3,3,2,2,107.33333333333333,0,0,5.028639311838575,1,0.10173807819079922,1,0.8007181870283837,-1,-1,1
2025-07-02 18:09:01,2025-07-02 18:10:01,1,1,1,1,50.0,0,0,2.25,1,0.2091100212259588,1,1.0416903319615685,1,0,0
2025-07-02 18:23:01,2025-07-02 18:24:01,1,1,1,1,45.0,0,0,3.0,1,0.23442133743126625,1,0.9387005099415866,1,0,0
2025-07-02 18:35:01,2025-07-02 18:36:01,5,4,2,3,97.8,0,0,5.695159765557392,1,0.056168525678102044,1,1.116152800046816,-1,-1,1
2025-07-02 18:36:01,2025-07-02 18:37:01,1,1,1,1,85.0,0,0,2.584962500721156,1,0.2119090898008898,1,1.011973527814714,-1,-1,1
2025-07-02 18:37:01,2025-07-02 18:38:01,1,1,1,1,99.0,0,0,4.297079327540665,1,0.2204335995091924,1,0.7828962423320966,-1,-1,1
2025-07-02 18:38:01,2025-07-02 18:39:01,4,4,2,4,84.75,0,0,5.3230679822736615,1,0.05719471891845129,1,1.265954682949598,-1,-1,1
2025-07-02 18:39:01,2025-07-02 18:40:01,1,1,1,1,53.0,0,0,2.0,1,0.20087172902677664,1,1.0871755808544918,1,0,0
2025-07-02 18:40:01,2025-07-02 18:41:01,5,5,2,4,84.8,0,0,5.992582427792661,1,0.03565485769152266,1,1.3425767274894937,-1,-1,1
2025-07-02 18:53:01,2025-07-02 18:54:01,3,3,1,2,71.33333333333333,0,0,5.017535737070863,1,0.1916500422000787,1,1.3267175133419329,-1,-1,1
2025-07-02 18:54:01,2025-07-02 18:55:01,2,2,1,2,69.5,0,0,4.459431618637297,1,0.202562531210005,1,1.2464760558893317,-1,-1,1
2025-07-02 19:21:01,2025-07-02 19:22:01,2,2,1,2,98.0,0,0,4.773557262275186,1,0.197214275773673,1,0.8899704254934448,-1,-1,1
2025-07-02 19:34:01,2025-07-02 19:35:01,1,1,1,1,714.0,0,0,4.787492001110319,1,0.07636064212773613,-1,-16.20306502670911,-1,-1,1
2025-07-02 19:35:01,2025-07-02 19:36:01,2,2,1,1,82.0,0,0,4.392317422778761,1,0.2227633695268994,1,1.1438778048454203,-1,-1,1
2025-07-02 19:48:01,2025-07-02 19:49:01,3,3,1,2,117.33333333333333,0,0,4.940072687348653,1,0.18917355718220707,1,0.6156656426459968,-1,-1,1
2025-07-02 20:01:01,2025-07-02 20:02:01,4,4,1,3,143.75,0,0,5.738817572657489,1,0.10553414065877348,1,0.2748887351610634,-1,-1,1
2025-07-02 20:15:01,2025-07-02 20:16:01,2,2,1,1,70.5,0,0,3.75,1,0.22934150353774874,1,1.2470466059797864,-1,-1,1
2025-07-02 20:22:01,2025-07-02 20:23:01,2,2,1,2,225.0,0,0,4.956247343982751,1,0.14895925979407137,1,0.10121412927016848,-1,-1,1
2025-07-02 20:43:01,2025-07-02 20:44:01,1,1,1,1,45.0,0,0,3.0,1,0.23442133743126625,1,0.9387005099415866,1,0,0
2025-07-02 20:50:01,2025-07-02 20:51:01,1,1,1,1,127.0,0,0,4.247927513443585,1,0.21913495440152053,1,0.2997952297309432,-1,-1,1
2025-07-02 21:17:01,2025-07-02 21:18:01,1,1,1,1,237.0,0,0,4.789015477886192,1,0.17549896833120093,1,0.053107629687325186,1,0,0
2025-07-02 21:43:01,2025-07-02 21:44:01,1,1,1,1,47.0,0,0,3.0,1,0.23442133743126625,1,0.983663902559524,1,0,0
2025-07-02 21:44:01,2025-07-02 21:45:01,1,1,1,1,120.0,0,0,2.584962500721156,1,0.19417074466426892,1,0.409818303443938,1,0,0
2025-07-02 21:46:01,2025-07-02 21:47:01,1,1,1,1,21.0,0,0,1.584962500721156,1,0.17578509638212703,-1,-0.059533267072563234,1,0,1
2025-07-02 21:48:01,2025-07-02 21:49:01,1,1,1,1,39.0,0,0,3.0,1,0.2316999039885258,1,0.7701763886231774,1,0,0
2025-07-02 22:09:01,2025-07-02 22:10:01,1,1,1,1,92.0,0,0,3.807354922057604,1,0.23288882598223848,1,0.904513826806852,1,0,0
2025-07-02 22:24:01,2025-07-02 22:25:01,8,8,1,5,154.375,0,0,6.051092073661872,-1,-0.026944990557142057,1,0.3109612936284236,-1,-1,1
2025-07-02 22:32:01,2025-07-02 22:33:01,1,1,1,1,103.0,0,0,3.3219280948873626,1,0.22549865748224518,1,0.7128538652307803,1,0,0
2025-07-02 22:44:01,2025-07-02 22:45:01,1,1,1,1,45.0,0,0,3.0,1,0.23442133743126625,1,0.9387005099415866,1,0,0
2025-07-02 23:21:01,2025-07-02 23:22:01,1,1,1,1,107.0,0,0,3.521640636343318,1,0.2280598225921442,1,0.6398147287269289,-1,-1,1
2025-07-02 23:22:01,2025-07-02 23:23:01,2,2,1,1,62.5,0,0,3.997670276487613,1,0.2294569289538494,1,1.2534974107766246,-1,-1,1
2025-07-02 23:35:01,2025-07-02 23:36:01,5,5,1,2,52.8,0,0,4.651084443403434,1,0.15372833503641015,1,1.418363377345436,-1,-1,1
2025-07-02 23:48:01,2025-07-02 23:49:01,1,1,1,1,192.0,0,0,4.168295834054489,1,0.19828177987842965,1,0.005736505382092361,1,0,0
2025-07-03 00:02:01,2025-07-03 00:03:01,3,3,1,2,75.0,0,0,4.058813890331201,1,0.19349946034382093,1,1.3080748369915582,-1,-1,1
2025-07-03 00:27:01,2025-07-03 00:28:01,2,2,1,2,42.5,0,0,2.0,1,0.14266525301870658,1,0.9619482900732592,-1,-1,1
2025-07-03 00:41:01,2025-07-03 00:42:01,1,1,1,1,165.0,0,0,4.403856189774725,1,0.20959541939827847,-1,-0.02263427317162936,-1,-1,1
2025-07-03 00:55:01,2025-07-03 00:56:01,1,1,1,1,134.0,0,0,3.7004397181410926,1,0.21953573710210994,1,0.20400584500211139,-1,-1,1
2025-07-03 01:06:01,2025-07-03 01:07:01,5,5,1,3,40.4,0,0,4.862575937540272,1,0.10950017297252973,1,1.1205750427755774,-1,-1,1
2025-07-03 01:07:01,2025-07-03 01:08:01,1,1,1,1,91.0,0,0,3.584962500721156,1,0.23061071912174363,1,0.9212213618252498,-1,-1,1
2025-07-03 01:30:01,2025-07-03 01:31:01,1,1,1,1,79.0,0,0,3.2776134368191157,1,0.22847522946244186,1,1.0858329953310104,1,0,0
2025-07-03 01:42:01,2025-07-03 01:43:01,1,1,1,1,36.0,0,0,2.8073549220576037,1,0.22603758116171063,1,0.6666971402101858,1,0,0
2025-07-03 01:57:01,2025-07-03 01:58:01,1,1,1,1,25.0,0,0,2.584962500721156,1,0.21244593447322097,1,0.16850352268919622,-1,-1,1
2025-07-03 01:58:01,2025-07-03 01:59:01,1,1,1,1,90.0,0,0,3.4594316186372973,1,0.23263927709262833,1,0.9373613928321873,1,0,0
2025-07-03 02:07:01,2025-07-03 02:08:01,2,2,1,2,64.0,0,0,3.7004397181410926,1,0.2002488531422339,1,1.2564340982842133,-1,-1,1
2025-07-03 02:08:01,2025-07-03 02:09:01,2,2,1,1,90.5,0,0,4.1757358691004915,1,0.22569997458978253,1,1.0224088884381857,-1,-1,1
2025-07-03 02:19:01,2025-07-03 02:20:01,1,1,1,1,70.0,0,0,2.8073549220576037,1,0.22711737971147433,1,1.1550414968749578,1,0,0
2025-07-03 02:20:01,2025-07-03 02:21:01,1,1,1,1,53.0,0,0,2.0,1,0.20087172902677664,1,1.0871755808544918,1,0,0
2025-07-03 02:32:01,2025-07-03 02:33:01,1,1,1,1,323.0,0,0,4.514718016821339,1,0.14615908358163576,-1,-3.0803957789538554,-1,-1,1
2025-07-03 03:07:01,2025-07-03 03:08:01,2,1,1,1,53.0,0,0,2.0,1,0.1828894903759492,1,1.1532125178332677,-1,-1,1
2025-07-03 03:31:01,2025-07-03 03:32:01,3,3,1,2,43.666666666666664,0,0,4.0,1,0.19032191281142907,1,1.073238987409109,-1,-1,1
2025-07-03 03:43:01,2025-07-03 03:44:01,2,2,1,1,45.5,0,0,3.584962500721156,1,0.22712511238837657,1,1.038038417254743,-1,-1,1
2025-07-03 03:44:01,2025-07-03 03:45:01,1,1,1,1,80.0,0,0,3.906890595608519,1,0.2333154280023984,1,1.0733356526528155,-1,-1,1
2025-07-03 03:55:01,2025-07-03 03:56:01,2,2,1,1,69.5,0,0,3.8394774001865315,1,0.22859532729720422,1,1.250842179070439,-1,-1,1
2025-07-03 03:56:01,2025-07-03 03:57:01,1,1,1,1,80.0,0,0,3.3219280948873626,1,0.22832191776772498,1,1.0747926456458217,-1,-1,1
2025-07-03 04:07:01,2025-07-03 04:08:01,2,2,1,1,34.5,0,0,3.0850551027564768,1,0.22628281529772193,1,0.6929453430427621,1,0,0
2025-07-03 04:08:01,2025-07-03 04:09:01,1,1,1,1,80.0,0,0,3.906890595608519,1,0.2333154280023984,1,1.0733356526528155,-1,-1,1
2025-07-03 04:13:01,2025-07-03 04:14:01,1,1,1,1,39.0,0,0,3.0,1,0.2316999039885258,1,0.7701763886231774,1,0,0
2025-07-03 04:14:01,2025-07-03 04:15:01,1,1,1,1,28.0,0,0,2.321928094887362,1,0.20666467733463556,1,0.32347245532561786,-1,-1,1
2025-07-03 04:31:01,2025-07-03 04:32:01,2,2,1,2,39.0,0,0,3.3219280948873626,1,0.18675812435493255,1,0.8540579924321214,-1,-1,1
2025-07-03 04:43:01,2025-07-03 04:44:01,1,1,1,1,34.0,0,0,1.0,1,0.14870149327549204,1,0.5886845645109666,1,0,0
2025-07-03 04:55:01,2025-07-03 04:56:01,2,2,1,1,46.5,0,0,3.0,1,0.2195049856616395,1,1.0627151766923006,-1,-1,1
2025-07-03 05:07:01,2025-07-03 05:08:01,1,1,1,1,30.0,0,0,2.584962500721156,1,0.21454552121960424,1,0.41842475134949453,-1,-1,1
2025-07-03 05:19:01,2025-07-03 05:20:01,1,1,1,1,106.0,0,0,3.7004397181410926,1,0.22932915561283418,1,0.6578316241017532,-1,-1,1
2025-07-03 05:30:01,2025-07-03 05:31:01,2,2,1,2,39.5,0,0,2.8073549220576037,1,0.16902948961691266,1,0.8716524189627677,-1,-1,1
2025-07-03 05:31:01,2025-07-03 05:32:01,1,1,1,1,33.0,0,0,1.0,1,0.15039119565906062,1,0.5480889321063316,-1,-1,1
2025-07-03 05:33:01,2025-07-03 05:34:01,2,2,1,1,65.5,0,0,3.807354922057604,1,0.22917373603575947,1,1.258561983453859,-1,-1,1
2025-07-03 05:57:01,2025-07-03 05:58:01,1,1,1,1,50.0,0,0,2.5,1,0.21619475617423456,1,1.041670928271433,1,0,0
2025-07-03 05:58:01,2025-07-03 05:59:01,1,1,1,1,60.0,0,0,2.8073549220576037,1,0.22902150939839033,1,1.1518720227625607,1,0,0
2025-07-03 06:09:01,2025-07-03 06:10:01,2,2,1,2,45.0,0,0,2.913977073182752,1,0.17579306374710596,1,1.0265068580620884,-1,-1,1
2025-07-03 06:22:01,2025-07-03 06:23:01,2,2,1,1,71.0,0,0,4.418295834054489,1,0.22275481008712172,1,1.2417670783914545,-1,-1,1
2025-07-03 06:33:01,2025-07-03 06:34:01,3,3,1,1,81.66666666666667,0,0,4.378783493486176,1,0.21138707936350154,1,1.2399473834763306,-1,-1,1
2025-07-03 06:45:01,2025-07-03 06:46:01,2,2,1,1,61.5,0,0,3.3219280948873626,1,0.22368158540758382,1,1.2523947406208151,-1,-1,1
2025-07-03 06:46:01,2025-07-03 06:47:01,2,2,1,2,61.0,0,0,3.8448819354293255,1,0.2024003630329833,1,1.2470654887481913,-1,-1,1
2025-07-03 06:57:01,2025-07-03 06:58:01,2,2,1,2,71.5,0,0,4.20184123230257,1,0.20115846840308277,1,1.2388023131919006,-1,-1,1
2025-07-03 07:09:01,2025-07-03 07:10:01,1,1,1,1,53.0,0,0,2.0,1,0.20087172902677664,1,1.0871755808544918,1,0,0
2025-07-03 07:21:01,2025-07-03 07:22:01,1,1,1,1,71.0,0,0,2.8073549220576037,1,0.22711737971147433,1,1.1503768734878754,1,0,0
2025-07-03 07:33:01,2025-07-03 07:34:01,5,5,1,2,64.8,0,0,5.1219280948873624,1,0.15355565584991826,1,1.5094726457230898,-1,-1,1
2025-07-03 07:45:01,2025-07-03 07:46:01,2,2,1,2,59.0,0,0,3.625,1,0.20046754935683242,1,1.2367304015787859,-1,-1,1
2025-07-03 08:21:01,2025-07-03 08:22:01,2,2,1,2,58.5,0,0,4.0,1,0.20291376263738042,1,1.2317184443635654,-1,-1,1
2025-07-03 08:33:01,2025-07-03 08:34:01,4,4,1,2,84.25,0,0,5.1328804466777225,1,0.17892728498322447,1,1.2879929323588648,-1,-1,1
2025-07-03 08:45:01,2025-07-03 08:46:01,2,2,1,1,93.5,0,0,4.351823225551766,1,0.22406539926615,1,0.9720365273743141,-1,-1,1
2025-07-03 08:59:01,2025-07-03 09:00:01,1,1,1,1,53.0,0,0,2.0,1,0.20087172902677664,1,1.0871755808544918,1,0,0
2025-07-03 09:00:01,2025-07-03 09:01:01,1,1,1,1,134.0,0,0,3.7004397181410926,1,0.21953573710210994,1,0.20400584500211139,-1,-1,1
2025-07-03 09:09:01,2025-07-03 09:10:01,3,3,1,1,80.33333333333333,0,0,4.556088322639177,1,0.21023102793323173,1,1.2549287980813268,-1,-1,1
2025-07-03 09:21:01,2025-07-03 09:22:01,3,3,1,1,75.66666666666667,0,0,4.681727678869737,1,0.20755703949925552,1,1.3009750663607136,-1,-1,1
2025-07-03 09:22:01,2025-07-03 09:23:01,1,1,1,1,37.0,0,0,2.8073549220576037,1,0.22691123055654217,1,0.7028165260903059,-1,-1,1
2025-07-03 09:57:01,2025-07-03 09:58:01,4,4,1,3,49.0,0,0,4.084962500721156,1,0.12368624601533845,1,1.2726653367793261,-1,-1,1
2025-07-03 10:05:01,2025-07-03 10:06:01,23,1,1,1,107.0,0,0,4.2626923908396215,1,0.1278292375849044,1,1.5457985517096162,-1,-1,1
2025-07-03 10:09:01,2025-07-03 10:10:01,3,3,1,2,29.333333333333332,0,0,3.584962500721156,1,0.179214298436512,1,0.5405526476214391,-1,-1,1
2025-07-03 10:20:01,2025-07-03 10:21:01,1,1,1,1,24.0,0,0,1.584962500721156,1,0.18055121444361205,1,0.11400472487472157,1,0,0
2025-07-03 10:28:01,2025-07-03 10:29:01,1,1,1,1,190.0,0,0,4.487122805397797,1,0.19653868063051583,-1,-0.0005072169875646182,-1,-1,1
2025-07-03 10:32:01,2025-07-03 10:33:01,1,1,1,1,35.0,0,0,2.321928094887362,1,0.2103929612810217,1,0.6296770180559328,1,0,0
2025-07-03 10:40:01,2025-07-03 10:41:01,2,2,1,1,542.5,0,0,5.945342980593458,1,0.045850279020765106,-1,-13.457706927964063,-1,-1,1
2025-07-03 11:22:01,2025-07-03 11:23:01,1,1,1,1,35.0,0,0,2.321928094887362,1,0.2103929612810217,1,0.6296770180559328,1,0,0
2025-07-03 11:27:01,2025-07-03 11:28:01,1,1,1,1,103.0,0,0,3.3219280948873626,1,0.22549865748224518,1,0.7128538652307803,1,0,0
2025-07-03 11:31:01,2025-07-03 11:32:01,2,2,1,1,231.0,0,0,5.060960189603338,1,0.16188797522159576,1,0.09070610170358506,-1,-1,1
2025-07-03 11:34:01,2025-07-03 11:35:01,1,1,1,1,225.0,0,0,4.735926350629033,1,0.1799764368369104,1,0.08427943210399746,-1,-1,1
2025-07-03 11:38:01,2025-07-03 11:39:01,1,1,1,1,143.0,0,0,4.297079327540665,1,0.21446337626482165,1,0.10320752278489564,-1,-1,1
2025-07-03 11:39:01,2025-07-03 11:40:01,1,1,1,1,143.0,0,0,4.297079327540665,1,0.21446337626482165,1,0.10320752278489564,-1,-1,1
2025-07-03 11:41:01,2025-07-03 11:42:01,1,1,1,1,143.0,0,0,4.297079327540665,1,0.21446337626482165,1,0.10320752278489564,-1,-1,1
2025-07-03 11:48:01,2025-07-03 11:49:01,1,1,1,1,103.0,0,0,3.3219280948873626,1,0.22549865748224518,1,0.7128538652307803,1,0,0
2025-07-03 11:50:01,2025-07-03 11:51:01,2,2,1,1,224.0,0,0,4.807354922057605,1,0.17438917701542644,1,0.102703673867925,-1,-1,1
2025-07-03 11:51:01,2025-07-03 11:52:01,1,1,1,1,224.0,0,0,4.735926350629033,1,0.181870241284818,1,0.08460287163866909,-1,-1,1
2025-07-03 11:56:01,2025-07-03 11:57:01,1,1,1,1,103.0,0,0,3.3219280948873626,1,0.22549865748224518,1,0.7128538652307803,1,0,0
2025-07-03 11:57:01,2025-07-03 11:58:01,1,1,1,1,103.0,0,0,3.3219280948873626,1,0.22549865748224518,1,0.7128538652307803,1,0,0
2025-07-03 11:58:01,2025-07-03 11:59:01,1,1,1,1,225.0,0,0,4.735926350629033,1,0.1799764368369104,1,0.08427943210399746,-1,-1,1
2025-07-03 12:02:01,2025-07-03 12:03:01,1,1,1,1,237.0,0,0,4.789015477886192,1,0.17549896833120093,1,0.053107629687325186,1,0,0
2025-07-03 12:03:01,2025-07-03 12:04:01,1,1,1,1,103.0,0,0,3.3219280948873626,1,0.22549865748224518,1,0.7128538652307803,1,0,0
2025-07-03 12:04:01,2025-07-03 12:05:01,1,1,1,1,103.0,0,0,3.3219280948873626,1,0.22549865748224518,1,0.7128538652307803,1,0,0
2025-07-03 12:11:01,2025-07-03 12:12:01,1,1,1,1,225.0,0,0,4.735926350629033,1,0.1799764368369104,1,0.08427943210399746,-1,-1,1
2025-07-03 12:22:01,2025-07-03 12:23:01,1,1,1,1,224.0,0,0,4.735926350629033,1,0.181870241284818,1,0.08460287163866909,-1,-1,1
2025-07-03 12:31:01,2025-07-03 12:32:01,2,2,1,2,55.0,0,0,4.221928094887363,1,0.1995798509312266,1,1.198150467892983,-1,-1,1
2025-07-03 12:35:01,2025-07-03 12:36:01,2,2,1,2,75.0,0,0,3.906890595608519,1,0.2026059221983859,1,1.216586771312027,-1,-1,1
2025-07-03 12:36:01,2025-07-03 12:37:01,4,4,2,3,92.0,0,0,5.999227547132692,1,0.045316317264233685,1,1.1552024209352894,-1,-1,1
2025-07-03 12:54:01,2025-07-03 12:55:01,1,1,1,1,50.0,0,0,2.321928094887362,1,0.21020816291114996,1,1.0417042966208463,1,0,0
